甉	下斬切	h	eamX	heamX	豏
湛	徒減切	dr	eamX	dreamX	豏
㴴	徒減切	dr	eamX	dreamX	豏
偡	徒減切	dr	eamX	dreamX	豏
㦿	苦減切	kh	eamX	kheamX	豏
𢜩	苦減切	kh	eamX	kheamX	豏
歉	苦減切	kh	eamX	kheamX	豏
撖	苦減切	kh	eamX	kheamX	豏
䫡	苦減切	kh	eamX	kheamX	豏
𣓅	苦減切	kh	eamX	kheamX	豏
槏	苦減切	kh	eamX	kheamX	豏
鹼	古斬切	k	eamX	keamX	豏
鹻	古斬切	k	eamX	keamX	豏
減	古斬切	k	eamX	keamX	豏
𥳒	古斬切	k	eamX	keamX	豏
瀺	士減切	dzr	eamX	dzreamX	豏
嶃	士減切	dzr	eamX	dzreamX	豏
嵁	士減切	dzr	eamX	dzreamX	豏
臉	力減切	l	eamX	leamX	豏
醶	力減切	l	eamX	leamX	豏
斬	側減切	tsr	eamX	tsreamX	豏
䑎	初減切	tsrh	eamX	tsrheamX	豏
䤘	初減切	tsrh	eamX	tsrheamX	豏
闞	火斬切	x	eamX	xeamX	豏
欦	火斬切	x	eamX	xeamX	豏
摻	所斬切	sr	eamX	sreamX	豏
㺑	所斬切	sr	eamX	sreamX	豏
醦	所斬切	sr	eamX	sreamX	豏
𧀵	所斬切	sr	eamX	sreamX	豏
黯	乙減切	'	eamX	'eamX	豏
喊	呼豏切	x	eamX	xeamX	豏
𦊔	女減切	nr	eamX	nreamX	豏
𦌫	女減切	nr	eamX	nreamX	豏
淰	女減切	nr	eamX	nreamX	豏
𠐩	丑減切	trh	eamX	trheamX	豏
旵	丑減切	trh	eamX	trheamX	豏
檻	胡黤切	h	aemX	haemX	檻
艦	胡黤切	h	aemX	haemX	檻
壏	胡黤切	h	aemX	haemX	檻
𥽏	胡黤切	h	aemX	haemX	檻
㔋	胡黤切	h	aemX	haemX	檻
濫	胡黤切	h	aemX	haemX	檻
𨏊	胡黤切	h	aemX	haemX	檻
轞	胡黤切	h	aemX	haemX	檻
㺝	胡黤切	h	aemX	haemX	檻
撖	胡黤切	h	aemX	haemX	檻
䫡	丘檻切	kh	aemX	khaemX	檻
㨻	山檻切	sr	aemX	sraemX	檻
㺑	山檻切	sr	aemX	sraemX	檻
黤	於檻切	'	aemX	'aemX	檻
𪒠	於檻切	'	aemX	'aemX	檻
醶	初檻切	tsrh	aemX	tsrhaemX	檻
㺖	荒檻切	x	aemX	xaemX	檻
豃	荒檻切	x	aemX	xaemX	檻
巉	仕襤切	dzr	aemX	dzraemX	檻
范	防錽切	b	jomX	bjomX	范
範	防錽切	b	jomX	bjomX	范
軓	防錽切	b	jomX	bjomX	范
笵	防錽切	b	jomX	bjomX	范
犯	防錽切	b	jomX	bjomX	范
𧍙	防錽切	b	jomX	bjomX	范
錽	亡范切	m	jomX	mjomX	范
𡕢	亡范切	m	jomX	mjomX	范
𢨔	亡范切	m	jomX	mjomX	范
𦜒	府犯切	p	jomX	pjomX	范
凵	丘犯切	kh	jomX	khjomX	范
㧄	丘犯切	kh	jomX	khjomX	范
釩	峯犯切	ph	jomX	phjomX	范
𠑆	丑犯切	trh	jomX	trhjomX	范
𨇧	丑犯切	trh	jomX	trhjomX	范
送	蘇弄切	s	uwngH	suwngH	送
鬆	蘇弄切	s	uwngH	suwngH	送
凇	蘇弄切	s	uwngH	suwngH	送
鳳	馮貢切	b	juwngH	bjuwngH	送
贛	馮貢切	b	juwngH	bjuwngH	送
貢	古送切	k	uwngH	kuwngH	送
贛	古送切	k	uwngH	kuwngH	送
𣹟	古送切	k	uwngH	kuwngH	送
虹	古送切	k	uwngH	kuwngH	送
羾	古送切	k	uwngH	kuwngH	送
𨹁	古送切	k	uwngH	kuwngH	送
䇨	古送切	k	uwngH	kuwngH	送
㔶	古送切	k	uwngH	kuwngH	送
㯯	古送切	k	uwngH	kuwngH	送
𧆐	古送切	k	uwngH	kuwngH	送
弄	盧貢切	l	uwngH	luwngH	送
𢙱	盧貢切	l	uwngH	luwngH	送
梇	盧貢切	l	uwngH	luwngH	送
礱	盧貢切	l	uwngH	luwngH	送
哢	盧貢切	l	uwngH	luwngH	送
㢅	盧貢切	l	uwngH	luwngH	送
㳥	盧貢切	l	uwngH	luwngH	送
涷	多貢切	t	uwngH	tuwngH	送
凍	多貢切	t	uwngH	tuwngH	送
棟	多貢切	t	uwngH	tuwngH	送
湩	多貢切	t	uwngH	tuwngH	送
㼯	多貢切	t	uwngH	tuwngH	送
𩭩	多貢切	t	uwngH	tuwngH	送
䍶	多貢切	t	uwngH	tuwngH	送
控	苦貢切	kh	uwngH	khuwngH	送
倥	苦貢切	kh	uwngH	khuwngH	送
悾	苦貢切	kh	uwngH	khuwngH	送
鞚	苦貢切	kh	uwngH	khuwngH	送
空	苦貢切	kh	uwngH	khuwngH	送
𤗇	苦貢切	kh	uwngH	khuwngH	送
糉	作弄切	ts	uwngH	tsuwngH	送
粽	作弄切	ts	uwngH	tsuwngH	送
䁓	作弄切	ts	uwngH	tsuwngH	送
偬	作弄切	ts	uwngH	tsuwngH	送
㚇	作弄切	ts	uwngH	tsuwngH	送
鯼	作弄切	ts	uwngH	tsuwngH	送
緵	作弄切	ts	uwngH	tsuwngH	送
瓮	烏貢切	'	uwngH	'uwngH	送
甕	烏貢切	'	uwngH	'uwngH	送
𦉥	烏貢切	'	uwngH	'uwngH	送
罋	烏貢切	'	uwngH	'uwngH	送
𪖵	烏貢切	'	uwngH	'uwngH	送
𧩪	千弄切	tsh	uwngH	tshuwngH	送
愡	千弄切	tsh	uwngH	tshuwngH	送
洞	徒弄切	d	uwngH	duwngH	送
恫	徒弄切	d	uwngH	duwngH	送
眮	徒弄切	d	uwngH	duwngH	送
絧	徒弄切	d	uwngH	duwngH	送
㓊	徒弄切	d	uwngH	duwngH	送
峒	徒弄切	d	uwngH	duwngH	送
詷	徒弄切	d	uwngH	duwngH	送
胴	徒弄切	d	uwngH	duwngH	送
慟	徒弄切	d	uwngH	duwngH	送
筒	徒弄切	d	uwngH	duwngH	送
駧	徒弄切	d	uwngH	duwngH	送
衕	徒弄切	d	uwngH	duwngH	送
迵	徒弄切	d	uwngH	duwngH	送
戙	徒弄切	d	uwngH	duwngH	送
㢥	徒弄切	d	uwngH	duwngH	送
㗢	徒弄切	d	uwngH	duwngH	送
𩐵	徒弄切	d	uwngH	duwngH	送
痛	他貢切	th	uwngH	thuwngH	送
仲	直衆切	dr	juwngH	drjuwngH	送
蟲	直衆切	dr	juwngH	drjuwngH	送
𩿀	直衆切	dr	juwngH	drjuwngH	送
諷	方鳳切	p	juwngH	pjuwngH	送
風	方鳳切	p	juwngH	pjuwngH	送
焪	去仲切	kh	juwngH	khjuwngH	送
䛪	去仲切	kh	juwngH	khjuwngH	送
䠻	去仲切	kh	juwngH	khjuwngH	送
㝱	莫鳳切	m	juwngH	mjuwngH	送
夢	莫鳳切	m	juwngH	mjuwngH	送
瞢	莫鳳切	m	juwngH	mjuwngH	送
鄸	莫鳳切	m	juwngH	mjuwngH	送
䠢	莫鳳切	m	juwngH	mjuwngH	送
𧽒	香仲切	x	juwngH	xjuwngH	送
䠗	香仲切	x	juwngH	xjuwngH	送
𢄐	莫弄切	m	uwngH	muwngH	送
霿	莫弄切	m	uwngH	muwngH	送
艨	莫弄切	m	uwngH	muwngH	送
趥	千仲切	tsh	juwngH	tshjuwngH	送
賵	撫鳳切	ph	juwngH	phjuwngH	送
麷	撫鳳切	ph	juwngH	phjuwngH	送
𣀒	徂送切	dz	juwngH	dzjuwngH	送
𠏭	徂送切	dz	juwngH	dzjuwngH	送
中	陟仲切	tr	juwngH	trjuwngH	送
衷	陟仲切	tr	juwngH	trjuwngH	送
哄	胡貢切	h	uwngH	huwngH	送
烘	胡貢切	h	uwngH	huwngH	送
港	胡貢切	h	uwngH	huwngH	送
閧	胡貢切	h	uwngH	huwngH	送
鬨	胡貢切	h	uwngH	huwngH	送
蕻	胡貢切	h	uwngH	huwngH	送
齈	奴凍切	n	uwngH	nuwngH	送
癑	奴凍切	n	uwngH	nuwngH	送
衆	之仲切	tsy	juwngH	tsyuwngH	送
銃	充仲切	tsyh	juwngH	tsyhuwngH	送
㓽	仕仲切	dzr	juwngH	dzrjuwngH	送
烘	呼貢切	x	uwngH	xuwngH	送
戇	呼貢切	x	uwngH	xuwngH	送
宋	蘇統切	s	owngH	sowngH	宋
綜	子宋切	ts	owngH	tsowngH	宋
䝋	子宋切	ts	owngH	tsowngH	宋
錝	子宋切	ts	owngH	tsowngH	宋
統	他綜切	th	owngH	thowngH	宋
𪎽	他綜切	th	owngH	thowngH	宋
雺	莫綜切	m	owngH	mowngH	宋
䃔	乎宋切	h	owngH	howngH	宋
㗢	乎宋切	h	owngH	howngH	宋
用	余頌切	y	owngH	yowngH	用
頌	似用切	z	jowngH	zjowngH	用
誦	似用切	z	jowngH	zjowngH	用
訟	似用切	z	jowngH	zjowngH	用
吅	似用切	z	jowngH	zjowngH	用
俸	扶用切	b	jowngH	bjowngH	用
㡝	扶用切	b	jowngH	bjowngH	用
縫	扶用切	b	jowngH	bjowngH	用
捀	扶用切	b	jowngH	bjowngH	用
共	渠用切	g	jowngH	gjowngH	用
葑	方用切	p	jowngH	pjowngH	用
封	方用切	p	jowngH	pjowngH	用
供	居用切	k	jowngH	kjowngH	用
龏	居用切	k	jowngH	kjowngH	用
雍	於用切	'	jowngH	'jowngH	用
灉	於用切	'	jowngH	'jowngH	用
㙲	於用切	'	jowngH	'jowngH	用
湩	竹用切	tr	jowngH	trjowngH	用
堹	竹用切	tr	jowngH	trjowngH	用
諥	竹用切	tr	jowngH	trjowngH	用
縱	子用切	ts	jowngH	tsjowngH	用
瘲	子用切	ts	jowngH	tsjowngH	用
蹱	丑用切	trh	jowngH	trhjowngH	用
憃	丑用切	trh	jowngH	trhjowngH	用
䩸	而用切	ny	jowngH	nyowngH	用
𩉪	而用切	ny	jowngH	nyowngH	用
𩼅	而用切	ny	jowngH	nyowngH	用
種	之用切	tsy	jowngH	tsyowngH	用
偅	之用切	tsy	jowngH	tsyowngH	用
㼿	之用切	tsy	jowngH	tsyowngH	用
重	柱用切	dr	jowngH	drjowngH	用
緟	柱用切	dr	jowngH	drjowngH	用
𨉢	柱用切	dr	jowngH	drjowngH	用
贚	良用切	l	jowngH	ljowngH	用
躘	良用切	l	jowngH	ljowngH	用
儱	良用切	l	jowngH	ljowngH	用
恐	區用切	kh	jowngH	khjowngH	用
𢖶	區用切	kh	jowngH	khjowngH	用
𦶐	區用切	kh	jowngH	khjowngH	用
從	疾用切	dz	jowngH	dzjowngH	用
𢫨	穠用切	nr	jowngH	nrjowngH	用
絳	古巷切	k	aewngH	kaewngH	絳
虹	古巷切	k	aewngH	kaewngH	絳
降	古巷切	k	aewngH	kaewngH	絳
𡲣	古巷切	k	aewngH	kaewngH	絳
洚	古巷切	k	aewngH	kaewngH	絳
巷	胡絳切	h	aewngH	haewngH	絳
衖	胡絳切	h	aewngH	haewngH	絳
閧	胡絳切	h	aewngH	haewngH	絳
鬨	胡絳切	h	aewngH	haewngH	絳
戇	陟降切	tr	aewngH	traewngH	絳
䡴	直絳切	dr	aewngH	draewngH	絳
憧	直絳切	dr	aewngH	draewngH	絳
𢤤	直絳切	dr	aewngH	draewngH	絳
幢	直絳切	dr	aewngH	draewngH	絳
撞	直絳切	dr	aewngH	draewngH	絳
艟	直絳切	dr	aewngH	draewngH	絳
𥈄	丑絳切	trh	aewngH	trhaewngH	絳
䚎	丑絳切	trh	aewngH	trhaewngH	絳
漴	士絳切	dzr	aewngH	dzraewngH	絳
肨	匹絳切	ph	aewngH	phaewngH	絳
䎫	楚絳切	tsrh	aewngH	tsrhaewngH	絳
淙	色絳切	sr	aewngH	sraewngH	絳
㦼	色絳切	sr	aewngH	sraewngH	絳
寘	支義切	tsy	jeH	tsyeH	寘
忮	支義切	tsy	jeH	tsyeH	寘
伎	支義切	tsy	jeH	tsyeH	寘
觶	支義切	tsy	jeH	tsyeH	寘
伿	支義切	tsy	jeH	tsyeH	寘
䚳	支義切	tsy	jeH	tsyeH	寘
㩼	支義切	tsy	jeH	tsyeH	寘
𡽆	支義切	tsy	jeH	tsyeH	寘
避	毗義切	b	jeH	bjeH	寘
惴	之睡切	tsy	jweH	tsyweH	寘
𦥻	之睡切	tsy	jweH	tsyweH	寘
𦦇	之睡切	tsy	jweH	tsyweH	寘
詈	力智切	l	jeH	ljeH	寘
荔	力智切	l	jeH	ljeH	寘
離	力智切	l	jeH	ljeH	寘
㿛	力智切	l	jeH	ljeH	寘
珕	力智切	l	jeH	ljeH	寘
𥶾	力智切	l	jeH	ljeH	寘
豉	是義切	dzy	jeH	dzyeH	寘
𢻃	是義切	dzy	jeH	dzyeH	寘
𢐂	是義切	dzy	jeH	dzyeH	寘
鯷	是義切	dzy	jeH	dzyeH	寘
䩃	是義切	dzy	jeH	dzyeH	寘
䊓	是義切	dzy	jeH	dzyeH	寘
積	子智切	ts	jeH	tsjeH	寘
㰣	子智切	ts	jeH	tsjeH	寘
𧂐	子智切	ts	jeH	tsjeH	寘
𦎸	子智切	ts	jeH	tsjeH	寘
賜	斯義切	s	jeH	sjeH	寘
𧀩	斯義切	s	jeH	sjeH	寘
澌	斯義切	s	jeH	sjeH	寘
𣩠	斯義切	s	jeH	sjeH	寘
儩	斯義切	s	jeH	sjeH	寘
杫	斯義切	s	jeH	sjeH	寘
爲	于僞切	hj	jweH	hjweH	寘
䞈	詭僞切	k	jweH	kjweH	寘
垝	詭僞切	k	jweH	kjweH	寘
㩻	詭僞切	k	jweH	kjweH	寘
攱	詭僞切	k	jweH	kjweH	寘
𢈌	詭僞切	k	jweH	kjweH	寘
帔	披義切	ph	jeH	phjeH	寘
秛	披義切	ph	jeH	phjeH	寘
襬	披義切	ph	jeH	phjeH	寘
賁	彼義切	p	jeH	pjeH	寘
佊	彼義切	p	jeH	pjeH	寘
詖	彼義切	p	jeH	pjeH	寘
貱	彼義切	p	jeH	pjeH	寘
陂	彼義切	p	jeH	pjeH	寘
跛	彼義切	p	jeH	pjeH	寘
藣	彼義切	p	jeH	pjeH	寘
髲	平義切	b	jeH	bjeH	寘
被	平義切	b	jeH	bjeH	寘
鞁	平義切	b	jeH	bjeH	寘
㢰	平義切	b	jeH	bjeH	寘
旇	平義切	b	jeH	bjeH	寘
𤿙	平義切	b	jeH	bjeH	寘
累	良僞切	l	jweH	ljweH	寘
寄	居義切	k	jeH	kjeH	寘
䐀	居義切	k	jeH	kjeH	寘
徛	居義切	k	jeH	kjeH	寘
臂	卑義切	p	jieH	pjieH	寘
芰	奇寄切	g	jeH	gjeH	寘
騎	奇寄切	g	jeH	gjeH	寘
鬾	奇寄切	g	jeH	gjeH	寘
輢	奇寄切	g	jeH	gjeH	寘
䝸	奇寄切	g	jeH	gjeH	寘
㧘	奇寄切	g	jeH	gjeH	寘
汥	奇寄切	g	jeH	gjeH	寘
䛋	奇寄切	g	jeH	gjeH	寘
刺	七賜切	tsh	jeH	tshjeH	寘
刾	七賜切	tsh	jeH	tshjeH	寘
㢀	七賜切	tsh	jeH	tshjeH	寘
朿	七賜切	tsh	jeH	tshjeH	寘
㡹	七賜切	tsh	jeH	tshjeH	寘
𧧒	七賜切	tsh	jeH	tshjeH	寘
莿	七賜切	tsh	jeH	tshjeH	寘
庛	七賜切	tsh	jeH	tshjeH	寘
蛓	七賜切	tsh	jeH	tshjeH	寘
䛋	七賜切	tsh	jeH	tshjeH	寘
易	以豉切	y	jeH	yeH	寘
㑥	以豉切	y	jeH	yeH	寘
貤	以豉切	y	jeH	yeH	寘
伿	以豉切	y	jeH	yeH	寘
㒾	以豉切	y	jeH	yeH	寘
敡	以豉切	y	jeH	yeH	寘
施	以豉切	y	jeH	yeH	寘
議	宜寄切	ng	jeH	ngjeH	寘
誼	宜寄切	ng	jeH	ngjeH	寘
竩	宜寄切	ng	jeH	ngjeH	寘
𥫃	宜寄切	ng	jeH	ngjeH	寘
𩈭	宜寄切	ng	jeH	ngjeH	寘
義	宜寄切	ng	jeH	ngjeH	寘
譬	匹賜切	ph	jeH	phjeH	寘
㵨	匹賜切	ph	jeH	phjeH	寘
漬	疾智切	dz	jeH	dzjeH	寘
眥	疾智切	dz	jeH	dzjeH	寘
𦎸	疾智切	dz	jeH	dzjeH	寘
㧘	疾智切	dz	jeH	dzjeH	寘
㱴	疾智切	dz	jeH	dzjeH	寘
髊	疾智切	dz	jeH	dzjeH	寘
𩨨	疾智切	dz	jeH	dzjeH	寘
骴	疾智切	dz	jeH	dzjeH	寘
胔	疾智切	dz	jeH	dzjeH	寘
智	知義切	tr	jeH	trjeH	寘
𣉻	知義切	tr	jeH	trjeH	寘
潪	知義切	tr	jeH	trjeH	寘
倚	於義切	'	jeH	'jeH	寘
輢	於義切	'	jeH	'jeH	寘
陭	於義切	'	jeH	'jeH	寘
縋	馳僞切	dr	jweH	drjweH	寘
膇	馳僞切	dr	jweH	drjweH	寘
槌	馳僞切	dr	jweH	drjweH	寘
錘	馳僞切	dr	jweH	drjweH	寘
腄	馳僞切	dr	jweH	drjweH	寘
甀	馳僞切	dr	jweH	drjweH	寘
硾	馳僞切	dr	jweH	drjweH	寘
吹	尺僞切	tsyh	jweH	tsyhweH	寘
䶴	尺僞切	tsyh	jweH	tsyhweH	寘
𥞃	尺僞切	tsyh	jweH	tsyhweH	寘
戲	香義切	x	jeH	xjeH	寘
嚱	香義切	x	jeH	xjeH	寘
企	去智切	kh	jeH	khjeH	寘
𢺵	去智切	kh	jeH	khjeH	寘
跂	去智切	kh	jeH	khjeH	寘
𨑤	去智切	kh	jeH	khjeH	寘
蚑	去智切	kh	jeH	khjeH	寘
吱	去智切	kh	jeH	khjeH	寘
縊	於賜切	'	jeH	'jeH	寘
㱲	於賜切	'	jeH	'jeH	寘
螠	於賜切	'	jeH	'jeH	寘
翅	施智切	sy	jeH	syeH	寘
翄	施智切	sy	jeH	syeH	寘
𦐊	施智切	sy	jeH	syeH	寘
施	施智切	sy	jeH	syeH	寘
馶	施智切	sy	jeH	syeH	寘
啻	施智切	sy	jeH	syeH	寘
鍦	施智切	sy	jeH	syeH	寘
䗐	施智切	sy	jeH	syeH	寘
䧴	施智切	sy	jeH	syeH	寘
卶	施智切	sy	jeH	syeH	寘
𤖻	施智切	sy	jeH	syeH	寘
㒾	施智切	sy	jeH	syeH	寘
翨	施智切	sy	jeH	syeH	寘
屣	所寄切	sr	jeH	srjeH	寘
灑	所寄切	sr	jeH	srjeH	寘
𩌦	所寄切	sr	jeH	srjeH	寘
襹	所寄切	sr	jeH	srjeH	寘
曬	所寄切	sr	jeH	srjeH	寘
觖	窺瑞切	kh	jwieH	khjwieH	寘
餧	於僞切	'	jweH	'jweH	寘
萎	於僞切	'	jweH	'jweH	寘
䍴	於僞切	'	jweH	'jweH	寘
𣨙	於僞切	'	jweH	'jweH	寘
僞	危睡切	ng	jweH	ngjweH	寘
毀	況僞切	x	jweH	xjweH	寘
恚	於避切	'	jweH	'jweH	寘
㜇	於避切	'	jweH	'jweH	寘
睡	是僞切	dzy	jweH	dzyweH	寘
瑞	是僞切	dzy	jweH	dzyweH	寘
𨿠	是僞切	dzy	jweH	dzyweH	寘
䅜	是僞切	dzy	jweH	dzyweH	寘
馶	居企切	k	jieH	kjieH	寘
翨	居企切	k	jieH	kjieH	寘
䄲	而瑞切	ny	jwieH	nywieH	寘
卶	充豉切	tsyh	jeH	tsyheH	寘
䅗	思累切	s	jweH	sjweH	寘
瀡	思累切	s	jweH	sjweH	寘
娷	竹恚切	tr	jweH	trjweH	寘
諈	竹恚切	tr	jweH	trjweH	寘
瓗	以睡切	y	jweH	yweH	寘
纗	以睡切	y	jweH	yweH	寘
䜜	以睡切	y	jweH	yweH	寘
贀	以睡切	y	jweH	yweH	寘
諉	女恚切	nr	jweH	nrjweH	寘
㨅	女恚切	nr	jweH	nrjweH	寘
㢻	女恚切	nr	jweH	nrjweH	寘
瞡	規恚切	k	jweH	kjweH	寘
𧙁	爭義切	tsr	jeH	tsrjeH	寘
𤿙	爭義切	tsr	jeH	tsrjeH	寘
孈	呼恚切	x	jweH	xjweH	寘
㞆	卿義切	kh	jeH	khjeH	寘
掎	卿義切	kh	jeH	khjeH	寘
至	脂利切	tsy	ijH	tsyijH	至
摯	脂利切	tsy	ijH	tsyijH	至
贄	脂利切	tsy	ijH	tsyijH	至
鷙	脂利切	tsy	ijH	tsyijH	至
礩	脂利切	tsy	ijH	tsyijH	至
䥍	脂利切	tsy	ijH	tsyijH	至
鴲	脂利切	tsy	ijH	tsyijH	至
懥	脂利切	tsy	ijH	tsyijH	至
䲀	脂利切	tsy	ijH	tsyijH	至
𩊝	脂利切	tsy	ijH	tsyijH	至
𩊞	脂利切	tsy	ijH	tsyijH	至
𢄢	脂利切	tsy	ijH	tsyijH	至
𡠗	脂利切	tsy	ijH	tsyijH	至
位	于愧切	hj	wijH	hwijH	至
郿	明祕切	m	ijH	mijH	至
媚	明祕切	m	ijH	mijH	至
魅	明祕切	m	ijH	mijH	至
鬽	明祕切	m	ijH	mijH	至
篃	明祕切	m	ijH	mijH	至
蝞	明祕切	m	ijH	mijH	至
嚜	明祕切	m	ijH	mijH	至
䉋	明祕切	m	ijH	mijH	至
煝	明祕切	m	ijH	mijH	至
娓	明祕切	m	ijH	mijH	至
遂	徐醉切	z	wijH	zwijH	至
彗	徐醉切	z	wijH	zwijH	至
隧	徐醉切	z	wijH	zwijH	至
襚	徐醉切	z	wijH	zwijH	至
旞	徐醉切	z	wijH	zwijH	至
璲	徐醉切	z	wijH	zwijH	至
檖	徐醉切	z	wijH	zwijH	至
𣔾	徐醉切	z	wijH	zwijH	至
𤓫	徐醉切	z	wijH	zwijH	至
𤎩	徐醉切	z	wijH	zwijH	至
燧	徐醉切	z	wijH	zwijH	至
澻	徐醉切	z	wijH	zwijH	至
䡵	徐醉切	z	wijH	zwijH	至
鐆	徐醉切	z	wijH	zwijH	至
鐩	徐醉切	z	wijH	zwijH	至
穟	徐醉切	z	wijH	zwijH	至
𦼯	徐醉切	z	wijH	zwijH	至
蔧	徐醉切	z	wijH	zwijH	至
𦂁	徐醉切	z	wijH	zwijH	至
㒸	徐醉切	z	wijH	zwijH	至
𥝩	徐醉切	z	wijH	zwijH	至
穗	徐醉切	z	wijH	zwijH	至
䉌	徐醉切	z	wijH	zwijH	至
𩏚	徐醉切	z	wijH	zwijH	至
醉	將遂切	ts	wijH	tswijH	至
檇	將遂切	ts	wijH	tswijH	至
邃	雖遂切	s	wijH	swijH	至
祟	雖遂切	s	wijH	swijH	至
誶	雖遂切	s	wijH	swijH	至
粹	雖遂切	s	wijH	swijH	至
睟	雖遂切	s	wijH	swijH	至
𠭥	雖遂切	s	wijH	swijH	至
賥	雖遂切	s	wijH	swijH	至
譢	雖遂切	s	wijH	swijH	至
𢢝	雖遂切	s	wijH	swijH	至
類	力遂切	l	wijH	lwijH	至
淚	力遂切	l	wijH	lwijH	至
瓃	力遂切	l	wijH	lwijH	至
𦝭	力遂切	l	wijH	lwijH	至
垒	力遂切	l	wijH	lwijH	至
蘱	力遂切	l	wijH	lwijH	至
纍	力遂切	l	wijH	lwijH	至
䇐	力遂切	l	wijH	lwijH	至
禷	力遂切	l	wijH	lwijH	至
祕	兵媚切	p	ijH	pijH	至
毖	兵媚切	p	ijH	pijH	至
閟	兵媚切	p	ijH	pijH	至
轡	兵媚切	p	ijH	pijH	至
柲	兵媚切	p	ijH	pijH	至
鉍	兵媚切	p	ijH	pijH	至
泌	兵媚切	p	ijH	pijH	至
鄪	兵媚切	p	ijH	pijH	至
費	兵媚切	p	ijH	pijH	至
䀣	兵媚切	p	ijH	pijH	至
䪐	兵媚切	p	ijH	pijH	至
邲	兵媚切	p	ijH	pijH	至
𠨘	兵媚切	p	ijH	pijH	至
粊	兵媚切	p	ijH	pijH	至
䉾	兵媚切	p	ijH	pijH	至
𡛗	兵媚切	p	ijH	pijH	至
匱	求位切	g	wijH	gwijH	至
蕢	求位切	g	wijH	gwijH	至
臾	求位切	g	wijH	gwijH	至
饋	求位切	g	wijH	gwijH	至
餽	求位切	g	wijH	gwijH	至
𦆠	求位切	g	wijH	gwijH	至
櫃	求位切	g	wijH	gwijH	至
樻	求位切	g	wijH	gwijH	至
鞼	求位切	g	wijH	gwijH	至
簣	求位切	g	wijH	gwijH	至
𩌃	求位切	g	wijH	gwijH	至
濞	匹備切	ph	ijH	phijH	至
嚊	匹備切	ph	ijH	phijH	至
䑄	匹備切	ph	ijH	phijH	至
𦤢	匹備切	ph	ijH	phijH	至
淠	匹備切	ph	ijH	phijH	至
備	平祕切	b	ijH	bijH	至
俻	平祕切	b	ijH	bijH	至
𤰇	平祕切	b	ijH	bijH	至
𤰈	平祕切	b	ijH	bijH	至
𡚤	平祕切	b	ijH	bijH	至
奰	平祕切	b	ijH	bijH	至
䑄	平祕切	b	ijH	bijH	至
糒	平祕切	b	ijH	bijH	至
犕	平祕切	b	ijH	bijH	至
絥	平祕切	b	ijH	bijH	至
鞴	平祕切	b	ijH	bijH	至
韍	平祕切	b	ijH	bijH	至
𩎓	平祕切	b	ijH	bijH	至
贔	平祕切	b	ijH	bijH	至
𣖾	平祕切	b	ijH	bijH	至
㣁	平祕切	b	ijH	bijH	至
䨽	平祕切	b	ijH	bijH	至
㸢	平祕切	b	ijH	bijH	至
媿	俱位切	k	wijH	kwijH	至
愧	俱位切	k	wijH	kwijH	至
聭	俱位切	k	wijH	kwijH	至
謉	俱位切	k	wijH	kwijH	至
騩	俱位切	k	wijH	kwijH	至
䁛	俱位切	k	wijH	kwijH	至
帥	所類切	sr	wijH	srwijH	至
率	所類切	sr	wijH	srwijH	至
喟	丘愧切	kh	wijH	khwijH	至
嘳	丘愧切	kh	wijH	khwijH	至
樻	丘愧切	kh	wijH	khwijH	至
䯣	丘愧切	kh	wijH	khwijH	至
䰎	丘愧切	kh	wijH	khwijH	至
腃	丘愧切	kh	wijH	khwijH	至
䙡	丘愧切	kh	wijH	khwijH	至
尯	丘愧切	kh	wijH	khwijH	至
𨌗	丘愧切	kh	wijH	khwijH	至
豷	許位切	x	wijH	xwijH	至
燹	許位切	x	wijH	xwijH	至
嗜	常利切	dzy	ijH	dzyijH	至
𩝙	常利切	dzy	ijH	dzyijH	至
𨢍	常利切	dzy	ijH	dzyijH	至
視	常利切	dzy	ijH	dzyijH	至
眎	常利切	dzy	ijH	dzyijH	至
眂	常利切	dzy	ijH	dzyijH	至
眡	常利切	dzy	ijH	dzyijH	至
利	力至切	l	ijH	lijH	至
𥝤	力至切	l	ijH	lijH	至
𥝢	力至切	l	ijH	lijH	至
䬆	力至切	l	ijH	lijH	至
莅	力至切	l	ijH	lijH	至
涖	力至切	l	ijH	lijH	至
痢	力至切	l	ijH	lijH	至
䚕	力至切	l	ijH	lijH	至
䇐	力至切	l	ijH	lijH	至
膩	女利切	nr	ijH	nrijH	至
𦡸	女利切	nr	ijH	nrijH	至
䁊	女利切	nr	ijH	nrijH	至
䣵	女利切	nr	ijH	nrijH	至
屁	匹寐切	ph	jijH	phjijH	至
䊧	匹寐切	ph	jijH	phjijH	至
劓	魚器切	ng	ijH	ngijH	至
𦤶	陟利切	tr	ijH	trijH	至
懫	陟利切	tr	ijH	trijH	至
疐	陟利切	tr	ijH	trijH	至
𢷐	陟利切	tr	ijH	trijH	至
𨇈	陟利切	tr	ijH	trijH	至
躓	陟利切	tr	ijH	trijH	至
𨎌	陟利切	tr	ijH	trijH	至
輊	陟利切	tr	ijH	trijH	至
騺	陟利切	tr	ijH	trijH	至
䞃	陟利切	tr	ijH	trijH	至
𣱐	陟利切	tr	ijH	trijH	至
懥	陟利切	tr	ijH	trijH	至
㨖	陟利切	tr	ijH	trijH	至
